$WAX9,34:00.9,164,67.881592,-1.00293,-0.03125,0.176758,-3.92,-8.47,-3.36,-111.099998,126.800003,176.900009
$WAX9,34:00.9,165,67.891602,-1.007813,-0.061523,0.186523,-5.25,-8.68,-0.63,-110.700005,126.599998,177.699997
$WAX9,34:00.9,166,67.901581,-1.016602,-0.047852,0.207031,-7.49,-8.47,1.12,-109.900002,126.200005,176.5
$WAX9,34:00.9,167,67.911591,-1.081055,-0.051758,0.186523,-9.94,-7.49,2.1,-109.900002,126.200005,176.5
$WAX9,34:00.9,168,67.9216,-1.067383,-0.058594,0.198242,-11.62,-4.83,3.15,-110.300003,126.800003,177
$WAX9,34:00.9,169,67.93158,-1.019531,-0.017578,0.206055,-13.93,-0.84,4.55,-110.300003,126,179.900009
$WAX9,34:00.9,170,67.941589,-0.981445,0.019531,0.217773,-16.24,3.08,6.37,-110.700005,126.099998,177.800003
$WAX9,34:00.9,171,67.951599,-0.974609,0.009766,0.207031,-16.379999,4.13,7.7,-110.5,125.900002,177.699997
$WAX9,34:00.9,172,67.961578,-0.967773,-0.009766,0.223633,-15.61,2.87,5.67,-110.700005,125.800003,177.199997
$WAX9,34:00.9,173,67.971588,-0.939453,0.000977,0.222656,-14.21,3.29,1.12,-110.700005,125.800003,177.199997
$WAX9,34:00.9,174,67.981598,-0.90332,0.025391,0.231445,-12.95,2.8,-0.7,-110.599998,125.599998,177.300003
$WAX9,34:00.9,175,67.991608,-0.942383,0.019531,0.223633,-13.440001,0.42,2.8,-110.400002,125.300003,177.100006
$WAX9,34:00.9,176,68.001587,-0.975586,-0.030273,0.228516,-13.86,-1.96,5.95,-110.300003,125.5,178.100006
$WAX9,34:00.9,177,68.011597,-0.955078,-0.010742,0.227539,-14,-2.52,6.51,-110.200005,125.200005,177.800003
$WAX9,34:00.9,178,68.021606,-0.927734,0.018555,0.227539,-14.56,-2.24,7.98,-110.599998,125.5,176.900009
$WAX9,34:00.9,179,68.031586,-0.916992,0.041992,0.236328,-16.1,-2.66,9.8,-110.599998,125.5,176.900009
$WAX9,34:00.9,180,68.041595,-0.998047,0.03125,0.216797,-15.96,-4.2,12.95,-110.400002,125,177.900009
$WAX9,34:00.9,181,68.051605,-1.040039,-0.040039,0.217773,-14.21,-6.65,15.47,-110.300003,124.599998,176.400009
$WAX9,34:01.1,182,68.061584,-1.008789,-0.023438,0.217773,-12.95,-5.32,12.18,-110.099998,124.700005,177
$WAX9,34:01.1,183,68.071594,-0.950195,0.018555,0.214844,-12.88,-0.42,8.26,-110.5,124.599998,177.5
$WAX9,34:01.1,184,68.081604,-0.932617,0.0625,0.231445,-13.93,2.52,7.77,-110.5,124.800003,177.900009
$WAX9,34:01.1,185,68.091583,-0.969727,0.037109,0.224609,-13.65,1.68,8.19,-110.5,124.800003,177.900009
$WAX9,34:01.1,186,68.101593,-0.976563,-0.024414,0.231445,-11.55,-0.42,6.72,-110.200005,124.5,179.300003
$WAX9,34:01.1,187,68.111603,-0.973633,-0.023438,0.236328,-8.12,-2.03,4.48,-110.400002,124.599998,177.300003
$WAX9,34:01.1,188,68.121582,-0.946289,0,0.234375,-8.54,-1.61,3.85,-110.400002,124.300003,177.800003
$WAX9,34:01.1,189,68.131592,-0.936523,-0.011719,0.241211,-8.33,-2.31,4.62,-111.099998,123.800003,176.699997
$WAX9,34:01.1,190,68.141602,-0.961914,-0.040039,0.233398,-7.63,-3.5,3.78,-110,124,177.5
$WAX9,34:01.1,191,68.151581,-0.982422,-0.039063,0.231445,-8.05,-3.78,2.52,-110,124,177.5
$WAX9,34:01.1,192,68.161591,-0.97168,-0.040039,0.226563,-9.45,-2.52,3.71,-109.700005,124.599998,177.300003
$WAX9,34:01.1,193,68.1716,-0.949219,-0.024414,0.236328,-10.29,-2.52,5.04,-109.900002,124.300003,177
$WAX9,34:01.1,194,68.18158,-0.929688,-0.004883,0.229492,-11.55,-1.68,3.92,-110.099998,124.300003,178.300003
$WAX9,34:01.1,195,68.191589,-0.927734,0.013672,0.224609,-11.06,-2.45,2.03,-110.300003,124.300003,177.400009
$WAX9,34:01.1,196,68.201599,-0.924805,0.018555,0.225586,-9.45,-4.13,1.68,-109.900002,124.599998,177.900009
$WAX9,34:01.1,197,68.211578,-0.9375,0.014648,0.216797,-7.49,-5.11,0.42,-109.900002,124.599998,177.900009
$WAX9,34:01.1,198,68.221588,-0.974609,-0.00293,0.208008,-5.32,-5.32,-2.1,-110.5,124.5,177.400009
$WAX9,34:01.1,199,68.231598,-1.021484,-0.014648,0.201172,-2.52,-5.11,-4.76,-109.900002,124.5,176.400009
$WAX9,34:01.2,200,68.241608,-1.058594,-0.046875,0.217773,-1.33,-3.29,-6.3,-110.5,124.5,178.100006
$WAX9,34:01.2,201,68.251587,-1.089844,-0.041016,0.206055,-1.54,0.42,-5.25,-110,124.300003,176.800003
$WAX9,34:01.2,202,68.261597,-1.064453,-0.053711,0.214844,-1.54,4.69,-3.15,-109.900002,124.700005,176.199997
$WAX9,34:01.2,203,68.271606,-1.016602,-0.042969,0.21582,-4.27,7.77,-1.96,-109.900002,124.700005,176.199997
$WAX9,34:01.2,204,68.281586,-0.987305,-0.015625,0.203125,-7.07,9.31,-1.82,-110.599998,124.400002,175.400009
$WAX9,34:01.2,205,68.291595,-0.963867,-0.003906,0.195313,-6.93,8.54,-2.94,-109.900002,124,177.300003
$WAX9,34:01.2,206,68.301605,-0.945313,-0.012695,0.208984,-5.67,7.14,-3.01,-110.099998,124.5,176.400009
$WAX9,34:01.2,207,68.311584,-0.963867,-0.048828,0.210938,-4.62,5.88,-2.45,-110.200005,123.800003,177.900009
$WAX9,34:01.2,208,68.321594,-1.001953,-0.048828,0.209961,-3.78,4.2,-1.75,-110.300003,124.200005,177.100006
$WAX9,34:01.2,209,68.331604,-1.024414,-0.089844,0.185547,-4.06,3.64,-1.61,-110.300003,124.200005,177.100006
$WAX9,34:01.2,210,68.341583,-0.988281,-0.080078,0.216797,-4.97,6.37,-2.45,-110.300003,124.300003,179.300003
$WAX9,34:01.2,211,68.351593,-0.973633,-0.058594,0.207031,-6.51,9.73,-1.47,-110,124,178.699997
$WAX9,34:01.2,212,68.361603,-0.959961,-0.049805,0.191406,-8.82,12.18,0.49,-109.599998,124.300003,178.600006
$WAX9,34:01.4,213,68.371582,-0.932617,-0.03418,0.213867,-10.92,14.35,1.68,-110.099998,124.5,176.699997
$WAX9,34:01.4,214,68.381592,-0.916992,-0.019531,0.199219,-12.18,15.54,1.89,-110.200005,124.300003,177.199997
$WAX9,34:01.4,215,68.391602,-0.913086,-0.008789,0.196289,-10.78,15.33,-0.77,-110.200005,124.300003,177.199997
$WAX9,34:01.4,216,68.401581,-0.896484,-0.014648,0.200195,-9.31,14.07,-1.82,-110.200005,124,178.900009
